obs,date,temp,rel.humidity,dew.point,block,side
1482,10/1/21 22:15,29.03,56.92,19.65,1,east
1483,10/1/21 22:30,29.09,57.89,19.98,1,east
1484,10/1/21 22:45,29.45,57.84,20.3,1,east
1485,10/1/21 23:00,29.34,56.63,19.86,1,east
1486,10/1/21 23:15,29.59,56.38,20.01,1,east
1487,10/1/21 23:30,29.76,58.04,20.64,1,east
1488,10/1/21 23:45,29.67,59.1,20.86,1,east
1489,10/2/21 0:00,29.75,59.46,21.03,1,east
1490,10/2/21 0:15,29.72,59.72,21.07,1,east
1491,10/2/21 0:30,29.64,59.05,20.81,1,east
1492,10/2/21 0:45,29.43,58.49,20.46,1,east
1493,10/2/21 1:00,29.32,58.15,20.26,1,east
1494,10/2/21 1:15,29.48,57.65,20.27,1,east
1495,10/2/21 1:30,29.53,57.22,20.2,1,east
1496,10/2/21 1:45,29.46,56.77,20.01,1,east
1497,10/2/21 2:00,29.34,56.42,19.79,1,east
1498,10/2/21 2:15,29.47,55.75,19.72,1,east
1499,10/2/21 2:30,29.68,55.01,19.71,1,east
1500,10/2/21 2:45,29.65,54.37,19.49,1,east
1501,10/2/21 3:00,29.63,54.46,19.49,1,east
1502,10/2/21 3:15,29.6,54.38,19.44,1,east
1503,10/2/21 3:30,29.6,54.18,19.38,1,east
1504,10/2/21 3:45,29.65,54.08,19.4,1,east
1505,10/2/21 4:00,29.6,54.17,19.38,1,east
1506,10/2/21 4:15,29.57,53.87,19.26,1,east
1507,10/2/21 4:30,29.51,53.9,19.22,1,east
1508,10/2/21 4:45,29.62,54.02,19.35,1,east
1509,10/2/21 5:00,29.64,53.51,19.22,1,east
1510,10/2/21 5:15,29.54,53.3,19.07,1,east
1511,10/2/21 5:30,29.52,53.16,19,1,east
1512,10/2/21 5:45,29.46,53.07,18.92,1,east
1513,10/2/21 6:00,29.42,52.91,18.83,1,east
1514,10/2/21 6:15,29.39,52.62,18.72,1,east
1515,10/2/21 6:30,29.48,52.12,18.65,1,east
1516,10/2/21 6:45,29.64,52.54,18.93,1,east
1517,10/2/21 7:00,29.57,52.75,18.92,1,east
1518,10/2/21 7:15,29.59,52.6,18.9,1,east
1519,10/2/21 7:30,29.49,52.35,18.73,1,east
1520,10/2/21 7:45,29.51,52.31,18.74,1,east
1521,10/2/21 8:00,29.44,52.27,18.66,1,east
1522,10/2/21 8:15,29.45,52.06,18.6,1,east
1523,10/2/21 8:30,29.43,52.59,18.74,1,east
1524,10/2/21 8:45,28.78,54.66,18.77,1,east
1525,10/2/21 9:00,26.76,46.86,14.48,1,east
1526,10/2/21 9:15,23.4,66.88,16.92,1,east
1527,10/2/21 9:30,24.74,67.16,18.26,1,east
1528,10/2/21 9:45,26.01,65.78,19.13,1,east
1529,10/2/21 10:00,27.19,62.95,19.54,1,east
1530,10/2/21 10:15,25.84,56.8,16.64,1,east
1531,10/2/21 10:30,22.91,60.61,14.91,1,east
1532,10/2/21 10:45,23.29,63.85,16.08,1,east
1533,10/2/21 11:00,26.35,58.58,17.6,1,east
1534,10/2/21 11:15,26.38,61.63,18.44,1,east
1535,10/2/21 11:30,22.84,61.59,15.1,1,east
1536,10/2/21 11:45,21.48,71.95,16.23,1,east
1537,10/2/21 12:00,22.16,70.1,16.47,1,east
1538,10/2/21 12:15,22.55,61.12,14.7,1,east
1539,10/2/21 12:30,23.12,60.28,15.02,1,east
1540,10/2/21 12:45,22.94,61.76,15.23,1,east
1541,10/2/21 13:00,22.85,62.27,15.28,1,east
1542,10/2/21 13:15,23.43,59.66,15.15,1,east
1543,10/2/21 13:30,23.14,60.75,15.16,1,east
1544,10/2/21 13:45,23.3,60.67,15.29,1,east
1545,10/2/21 14:00,23.27,61.21,15.4,1,east
1546,10/2/21 14:15,23.3,61.26,15.45,1,east
1547,10/2/21 14:30,22.97,61.47,15.19,1,east
1548,10/2/21 14:45,21.83,63.85,14.7,1,east
1549,10/2/21 15:00,20.48,68.71,14.56,1,east
1550,10/2/21 15:15,20.6,69.39,14.82,1,east
1551,10/2/21 15:30,21.42,66.51,14.94,1,east
1552,10/2/21 15:45,21.28,66.43,14.79,1,east
1553,10/2/21 16:00,21.45,66.23,14.9,1,east
1554,10/2/21 16:15,22.41,62.94,15.03,1,east
1555,10/2/21 16:30,21.31,67.14,14.98,1,east
1556,10/2/21 16:45,20.51,71.28,15.16,1,east
1557,10/2/21 17:00,21.62,64.25,14.6,1,east
1558,10/2/21 17:15,23.84,65.48,17,1,east
1559,10/2/21 17:30,24.35,61.17,16.41,1,east
1560,10/2/21 17:45,24.19,56.39,14.99,1,east
1561,10/2/21 18:00,23.28,59.93,15.09,1,east
1562,10/2/21 18:15,26.35,55.49,16.74,1,east
1563,10/2/21 18:30,27.75,54.21,17.68,1,east
1564,10/2/21 18:45,28.18,49.49,16.63,1,east
1565,10/2/21 19:00,27.97,51.24,16.99,1,east
1566,10/2/21 19:15,27.47,53.27,17.14,1,east
1567,10/2/21 19:30,27.04,54.16,17,1,east
1568,10/2/21 19:45,28.05,49.99,16.68,1,east
1569,10/2/21 20:00,28.98,48.15,16.93,1,east
1570,10/2/21 20:15,29.32,47.66,17.08,1,east
1571,10/2/21 20:30,29.47,47.55,17.18,1,east
1572,10/2/21 20:45,29.42,47.63,17.16,1,east
1573,10/2/21 21:00,29.44,47.74,17.21,1,east
1574,10/2/21 21:15,29.47,47.53,17.17,1,east
1575,10/2/21 21:30,29.48,47.7,17.24,1,east
1576,10/2/21 21:45,29.48,47.51,17.17,1,east
1577,10/2/21 22:00,29.41,47.76,17.19,1,east
1578,10/2/21 22:15,29.32,47.73,17.1,1,east
1579,10/2/21 22:30,29.27,47.98,17.14,1,east
1580,10/2/21 22:45,29.26,48.21,17.2,1,east
1581,10/2/21 23:00,29.29,47.83,17.1,1,east
1582,10/2/21 23:15,29.17,48.27,17.14,1,east
1583,10/2/21 23:30,29.18,48.01,17.07,1,east
1584,10/2/21 23:45,29.11,48.07,17.02,1,east
1585,10/3/21 0:00,29.05,48.41,17.08,1,east
1586,10/3/21 0:15,29.05,48.3,17.05,1,east
1587,10/3/21 0:30,29.15,47.84,16.98,1,east
1588,10/3/21 0:45,29.21,47.82,17.03,1,east
1589,10/3/21 1:00,29.18,47.49,16.89,1,east
1590,10/3/21 1:15,29.09,47.4,16.79,1,east
1591,10/3/21 1:30,29.07,47.59,16.83,1,east
1592,10/3/21 1:45,29.08,47.46,16.8,1,east
1593,10/3/21 2:00,29.11,47.44,16.81,1,east
1594,10/3/21 2:15,29.12,47.41,16.81,1,east
1595,10/3/21 2:30,29.05,47.57,16.81,1,east
1596,10/3/21 2:45,29.06,47.79,16.89,1,east
1597,10/3/21 3:00,29.08,47.63,16.85,1,east
1598,10/3/21 3:15,29.03,47.2,16.66,1,east
1599,10/3/21 3:30,28.9,47.13,16.52,1,east
1600,10/3/21 3:45,28.97,47.27,16.63,1,east
1601,10/3/21 4:00,28.93,46.89,16.47,1,east
1602,10/3/21 4:15,28.94,46.94,16.5,1,east
1603,10/3/21 4:30,29.02,46.68,16.48,1,east
1604,10/3/21 4:45,29.14,46.39,16.49,1,east
1605,10/3/21 5:00,29.09,46.53,16.49,1,east
1606,10/3/21 5:15,29.06,46.32,16.4,1,east
1607,10/3/21 5:30,28.95,46.37,16.31,1,east
1608,10/3/21 5:45,28.95,46.08,16.22,1,east
1609,10/3/21 6:00,29.03,45.69,16.15,1,east
1610,10/3/21 6:15,29.04,45.64,16.14,1,east
1611,10/3/21 6:30,29.03,45.3,16.02,1,east
1612,10/3/21 6:45,29.09,45.54,16.16,1,east
1613,10/3/21 7:00,29.03,45.25,16,1,east
1614,10/3/21 7:15,29.01,45.1,15.93,1,east
1615,10/3/21 7:30,29.04,45.02,15.93,1,east
1616,10/3/21 7:45,29.07,44.9,15.92,1,east
1617,10/3/21 8:00,29.47,44.16,16.01,1,east
1618,10/3/21 8:15,29.61,44.01,16.08,1,east
1619,10/3/21 8:30,29.57,44.35,16.17,1,east
1620,10/3/21 8:45,29.23,45.51,16.27,1,east
1621,10/3/21 9:00,26.78,43.93,13.5,1,east
1622,10/3/21 9:15,22.66,62.7,15.2,1,east
1623,10/3/21 9:30,24.45,59.33,16.03,1,east
1624,10/3/21 9:45,23.52,57.01,14.53,1,east
1625,10/3/21 10:00,26.13,51.28,15.31,1,east
1626,10/3/21 10:15,25.34,53.66,15.28,1,east
1627,10/3/21 10:30,21.61,62.85,14.25,1,east
1628,10/3/21 10:45,22.09,64.44,15.09,1,east
1629,10/3/21 11:00,22.32,69.88,16.57,1,east
1630,10/3/21 11:15,22.66,61.92,15.01,1,east
1631,10/3/21 11:30,20.86,69.16,15.01,1,east
1632,10/3/21 11:45,20.18,68.69,14.26,1,east
1633,10/3/21 12:00,20.99,66.54,14.54,1,east
1634,10/3/21 12:15,22.57,60.37,14.53,1,east
1635,10/3/21 12:30,23,59.14,14.62,1,east
1636,10/3/21 12:45,23.32,56.84,14.3,1,east
1637,10/3/21 13:00,23.55,55.93,14.26,1,east
1638,10/3/21 13:15,23.59,55.89,14.29,1,east
1639,10/3/21 13:30,23.59,56.76,14.53,1,east
1640,10/3/21 13:45,23.91,56,14.62,1,east
1641,10/3/21 14:00,23.83,56.23,14.61,1,east
1642,10/3/21 14:15,24.13,54.61,14.43,1,east
1643,10/3/21 14:30,24.43,54.3,14.62,1,east
1644,10/3/21 14:45,23.56,57.5,14.7,1,east
1645,10/3/21 15:00,21.96,60.98,14.11,1,east
1646,10/3/21 15:15,22.46,59.65,14.24,1,east
1647,10/3/21 15:30,22.48,58.86,14.05,1,east
1648,10/3/21 15:45,24,54.71,14.34,1,east
1649,10/3/21 16:00,23.45,55.46,14.04,1,east
1650,10/3/21 16:15,24.15,53.75,14.21,1,east
1651,10/3/21 16:30,22.35,57.93,13.68,1,east
1652,10/3/21 16:45,22.2,59.06,13.84,1,east
1653,10/3/21 17:00,20.91,62.42,13.48,1,east
1654,10/3/21 17:15,20.66,60.78,12.84,1,east
1655,10/3/21 17:30,23.46,55.11,13.95,1,east
1656,10/3/21 17:45,22.94,56.54,13.86,1,east
1657,10/3/21 18:00,22.35,53.81,12.55,1,east
1658,10/3/21 18:15,22.92,54.42,13.25,1,east
1659,10/3/21 18:30,26.4,50.57,15.34,1,east
1660,10/3/21 18:45,27.99,48.43,16.12,1,east
1661,10/3/21 19:00,28.31,44.83,15.2,1,east
1662,10/3/21 19:15,28.04,44.34,14.79,1,east
1663,10/3/21 19:30,27.58,46.94,15.26,1,east
1664,10/3/21 19:45,27.04,47.63,14.98,1,east
1665,10/3/21 20:00,28.14,46.41,15.59,1,east
1666,10/3/21 20:15,27.44,47.41,15.29,1,east
1667,10/3/21 20:30,28.31,45.39,15.4,1,east
1668,10/3/21 20:45,28.93,44.22,15.55,1,east
1669,10/3/21 21:00,29.16,44.14,15.72,1,east
1670,10/3/21 21:15,29.26,44.37,15.9,1,east
1671,10/3/21 21:30,29.3,44.45,15.96,1,east
1672,10/3/21 21:45,29.26,44.91,16.08,1,east
1673,10/3/21 22:00,29.27,44.84,16.07,1,east
1674,10/3/21 22:15,29.16,45.01,16.03,1,east
1675,10/3/21 22:30,29.12,45.01,15.99,1,east
1676,10/3/21 22:45,29.11,45.02,15.99,1,east
1677,10/3/21 23:00,29.15,45.08,16.05,1,east
1678,10/3/21 23:15,29.18,44.92,16.02,1,east
1679,10/3/21 23:30,29.15,44.97,16.01,1,east
1680,10/3/21 23:45,29.12,44.93,15.96,1,east
1681,10/4/21 0:00,28.99,45.12,15.92,1,east
1682,10/4/21 0:15,29,44.8,15.81,1,east
1683,10/4/21 0:30,28.9,44.83,15.74,1,east
1684,10/4/21 0:45,28.92,44.35,15.59,1,east
1685,10/4/21 1:00,29.04,44.05,15.59,1,east
1686,10/4/21 1:15,29.08,43.65,15.48,1,east
1687,10/4/21 1:30,29.04,43.7,15.46,1,east
1688,10/4/21 1:45,29.03,43.92,15.53,1,east
1689,10/4/21 2:00,29.05,43.53,15.41,1,east
1690,10/4/21 2:15,29.03,43.53,15.39,1,east
1691,10/4/21 2:30,28.98,43.45,15.32,1,east
1692,10/4/21 2:45,29.03,43.5,15.38,1,east
1693,10/4/21 3:00,29.07,43.42,15.39,1,east
1694,10/4/21 3:15,29.01,43.57,15.39,1,east
1695,10/4/21 3:30,29.03,43.14,15.25,1,east
1696,10/4/21 3:45,29.03,43.15,15.25,1,east
1697,10/4/21 4:00,29.06,43.21,15.3,1,east
1698,10/4/21 4:15,28.99,43.34,15.29,1,east
1699,10/4/21 4:30,29.01,43.28,15.28,1,east
1700,10/4/21 4:45,29.07,43.2,15.31,1,east
1701,10/4/21 5:00,29.11,43.2,15.34,1,east
1702,10/4/21 5:15,29.12,43.26,15.37,1,east
1703,10/4/21 5:30,29.11,43.14,15.32,1,east
1704,10/4/21 5:45,29.15,42.97,15.3,1,east
1705,10/4/21 6:00,29.22,42.87,15.33,1,east
1706,10/4/21 6:15,29.27,42.79,15.34,1,east
1707,10/4/21 6:30,29.27,42.71,15.31,1,east
1708,10/4/21 6:45,29.29,42.56,15.27,1,east
1709,10/4/21 7:00,29.18,42.85,15.28,1,east
1710,10/4/21 7:15,29.09,43.23,15.34,1,east
1711,10/4/21 7:30,29.08,43.1,15.29,1,east
1712,10/4/21 7:45,29.17,43.07,15.35,1,east
1713,10/4/21 8:00,29.21,42.85,15.31,1,east
1714,10/4/21 8:15,29.27,42.93,15.39,1,east
1715,10/4/21 8:30,29.33,43.3,15.58,1,east
1716,10/4/21 8:45,29.07,44,15.6,1,east
1717,10/4/21 9:00,28.2,41.84,14.04,1,east
1718,10/4/21 9:15,23.77,53.42,13.76,1,east
1719,10/4/21 9:30,25.91,50.74,14.94,1,east
1720,10/4/21 9:45,24.82,53.04,14.62,1,east
1721,10/4/21 10:00,27.68,47.94,15.67,1,east
1722,10/4/21 10:15,26.57,49.89,15.29,1,east
1723,10/4/21 10:30,22.43,59.43,14.16,1,east
1724,10/4/21 10:45,22.81,60.33,14.74,1,east
1725,10/4/21 11:00,24,58.42,15.36,1,east
1726,10/4/21 11:15,25.91,51.88,15.28,1,east
1727,10/4/21 11:30,23.23,60.02,15.06,1,east
1728,10/4/21 11:45,21.82,63.69,14.65,1,east
1729,10/4/21 12:00,23.3,60.63,15.29,1,east
1730,10/4/21 12:15,23.73,59.28,15.34,1,east
1731,10/4/21 12:30,23.96,59.68,15.65,1,east
1732,10/4/21 12:45,24.55,58.67,15.94,1,east
1733,10/4/21 13:00,24.62,58.02,15.83,1,east
1734,10/4/21 13:15,25.21,55.66,15.74,1,east
1735,10/4/21 13:30,25.06,57.49,16.1,1,east
1736,10/4/21 13:45,25.22,56.05,15.86,1,east
1737,10/4/21 14:00,25.36,56.44,16.09,1,east
1738,10/4/21 14:15,25.79,55.23,16.15,1,east
1739,10/4/21 14:30,25.65,54.41,15.79,1,east
1740,10/4/21 14:45,24.35,57.89,15.55,1,east
1741,10/4/21 15:00,23.08,62.05,15.43,1,east
1742,10/4/21 15:15,23.96,58.8,15.42,1,east
1743,10/4/21 15:30,24.31,58.61,15.7,1,east
1744,10/4/21 15:45,25.6,55.13,15.95,1,east
1745,10/4/21 16:00,24.7,54.32,14.88,1,east
1746,10/4/21 16:15,25.03,54.75,15.31,1,east
1747,10/4/21 16:30,23.68,58.47,15.07,1,east
1748,10/4/21 16:45,23.1,59.42,14.78,1,east
1749,10/4/21 17:00,21.52,62.99,14.2,1,east
1750,10/4/21 17:15,21.3,65.13,14.5,1,east
1751,10/4/21 17:30,23.51,58.34,14.88,1,east
1752,10/4/21 17:45,22.58,61.21,14.76,1,east
1753,10/4/21 18:00,22.8,58.4,14.23,1,east
1754,10/4/21 18:15,23.5,53.47,13.52,1,east
1755,10/4/21 18:30,27.31,48.91,15.65,1,east
1756,10/4/21 18:45,28.91,47.43,16.63,1,east
1757,10/4/21 19:00,29.23,43.98,15.74,1,east
1758,10/4/21 19:15,28.94,48.36,16.96,1,east
1759,10/4/21 19:30,28.42,45.19,15.42,1,east
1760,10/4/21 19:45,27.91,47.48,15.74,1,east
1761,10/4/21 20:00,27.47,48.35,15.62,1,east
1762,10/4/21 20:15,27.44,48.48,15.63,1,east
1763,10/4/21 20:30,27.78,47.85,15.73,1,east
1764,10/4/21 20:45,27.3,49.46,15.82,1,east
1765,10/4/21 21:00,28.5,47.14,16.16,1,east
1766,10/4/21 21:15,29.03,46.33,16.37,1,east
1767,10/4/21 21:30,29.09,46.31,16.42,1,east
1768,10/4/21 21:45,29.24,46.08,16.48,1,east
1769,10/4/21 22:00,29.32,46.01,16.52,1,east
1770,10/4/21 22:15,29.44,45.81,16.56,1,east
1771,10/4/21 22:30,29.49,45.42,16.48,1,east
1772,10/4/21 22:45,29.48,45.19,16.39,1,east
1773,10/4/21 23:00,29.47,45.04,16.32,1,east
1774,10/4/21 23:15,29.47,45.05,16.33,1,east
1775,10/4/21 23:30,29.36,45.16,16.27,1,east
1776,10/4/21 23:45,29.34,45,16.19,1,east
1777,10/5/21 0:00,29.32,45.14,16.22,1,east
1778,10/5/21 0:15,29.21,45.17,16.14,1,east
1779,10/5/21 0:30,29.22,45.02,16.09,1,east
1780,10/5/21 0:45,29.23,45.08,16.12,1,east
1781,10/5/21 1:00,29.19,45.07,16.08,1,east
1782,10/5/21 1:15,29.15,44.95,16,1,east
1783,10/5/21 1:30,29.17,44.53,15.87,1,east
1784,10/5/21 1:45,29.24,44.42,15.9,1,east
1785,10/5/21 2:00,29.24,44.31,15.86,1,east
1786,10/5/21 2:15,29.21,44.39,15.86,1,east
1787,10/5/21 2:30,29.2,44.39,15.85,1,east
1788,10/5/21 2:45,29.12,44.37,15.77,1,east
1789,10/5/21 3:00,29.11,44.4,15.77,1,east
1790,10/5/21 3:15,29.14,44.47,15.82,1,east
1791,10/5/21 3:30,29.19,44.34,15.82,1,east
1792,10/5/21 3:45,29.18,44.2,15.76,1,east
1793,10/5/21 4:00,29.13,44.29,15.75,1,east
1794,10/5/21 4:15,29.12,44.37,15.77,1,east
1795,10/5/21 4:30,29.13,44.31,15.75,1,east
1796,10/5/21 4:45,29.13,44.49,15.82,1,east
1797,10/5/21 5:00,29.09,44.57,15.82,1,east
1798,10/5/21 5:15,29.08,44.59,15.82,1,east
1799,10/5/21 5:30,29.07,44.42,15.75,1,east
1800,10/5/21 5:45,29.03,44.37,15.69,1,east
1801,10/5/21 6:00,29.01,44.34,15.66,1,east
1802,10/5/21 6:15,28.97,44.09,15.53,1,east
1803,10/5/21 6:30,28.97,43.78,15.42,1,east
1804,10/5/21 6:45,28.99,43.62,15.39,1,east
1805,10/5/21 7:00,29.09,43.12,15.3,1,east
1806,10/5/21 7:15,29.13,42.91,15.26,1,east
1807,10/5/21 7:30,29.11,42.74,15.17,1,east
1808,10/5/21 7:45,29.05,42.82,15.16,1,east
1809,10/5/21 8:00,28.98,42.9,15.11,1,east
1810,10/5/21 8:15,29.11,42.91,15.24,1,east
1811,10/5/21 8:30,29.3,42.92,15.41,1,east
1812,10/5/21 8:45,28.91,44.07,15.48,1,east
1813,10/5/21 9:00,29.12,44.25,15.73,1,east
1814,10/5/21 9:15,23.96,51.19,13.28,1,east
1815,10/5/21 9:30,26.01,48.02,14.17,1,east
1816,10/5/21 9:45,25.15,51.91,14.59,1,east
1817,10/5/21 10:00,27.88,45.77,15.14,1,east
1818,10/5/21 10:15,26.39,47,14.19,1,east
1819,10/5/21 10:30,22.97,56.32,13.83,1,east
1820,10/5/21 10:45,22.13,60.16,14.07,1,east
1821,10/5/21 11:00,23.3,58.27,14.67,1,east
1822,10/5/21 11:15,23.14,59.3,14.79,1,east
1823,10/5/21 11:30,22.13,62.45,14.64,1,east
1824,10/5/21 11:45,20.81,68.38,14.8,1,east
1825,10/5/21 12:00,21.66,67.16,15.33,1,east
1826,10/5/21 12:15,23.23,64.27,16.13,1,east
1827,10/5/21 12:30,23.81,61.93,16.09,1,east
1828,10/5/21 12:45,24.57,60.72,16.5,1,east
1829,10/5/21 13:00,24.82,58.97,16.27,1,east
1830,10/5/21 13:15,25.63,57.38,16.6,1,east
1831,10/5/21 13:30,25.64,57.67,16.69,1,east
1832,10/5/21 13:45,26.01,56.19,16.62,1,east
1833,10/5/21 14:00,26.17,56.4,16.83,1,east
1834,10/5/21 14:15,26.79,55.49,17.15,1,east
1835,10/5/21 14:30,26.8,54.83,16.97,1,east
1836,10/5/21 14:45,25.75,56.21,16.39,1,east
1837,10/5/21 15:00,24.48,59.26,16.04,1,east
1838,10/5/21 15:15,25.6,55.8,16.13,1,east
1839,10/5/21 15:30,25.57,55.51,16.02,1,east
1840,10/5/21 15:45,26.72,52.74,16.29,1,east
1841,10/5/21 16:00,25.83,55.39,16.24,1,east
1842,10/5/21 16:15,23.59,60.49,15.52,1,east
1843,10/5/21 16:30,21.77,63.55,14.57,1,east
1844,10/5/21 16:45,21.34,66.35,14.83,1,east
1845,10/5/21 17:00,21.68,65.96,15.07,1,east
1846,10/5/21 17:15,21.67,66.29,15.13,1,east
1847,10/5/21 17:30,21.99,65.68,15.3,1,east
1848,10/5/21 17:45,21.83,66.22,15.27,1,east
1849,10/5/21 18:00,22.64,61.56,14.9,1,east
1850,10/5/21 18:15,23.98,54.36,14.22,1,east
1851,10/5/21 18:30,27.26,53.99,17.16,1,east
1852,10/5/21 18:45,28.6,50.12,17.22,1,east
1853,10/5/21 19:00,28.85,47.61,16.63,1,east
1854,10/5/21 19:15,28.56,45.46,15.64,1,east
1855,10/5/21 19:30,28.14,47.89,16.08,1,east
1856,10/5/21 19:45,27.67,48.97,16,1,east
1857,10/5/21 20:00,27.27,49.23,15.72,1,east
1858,10/5/21 20:15,27.72,47.99,15.73,1,east
1859,10/5/21 20:30,27.25,48.72,15.53,1,east
1860,10/5/21 20:45,28,47.31,15.76,1,east
1861,10/5/21 21:00,27.4,48.39,15.57,1,east
1862,10/5/21 21:15,28.59,45.53,15.7,1,east
1863,10/5/21 21:30,29.07,44.83,15.89,1,east
1864,10/5/21 21:45,29.27,44.73,16.03,1,east
1865,10/5/21 22:00,29.42,44.35,16.03,1,east
1866,10/5/21 22:15,29.43,44.13,15.96,1,east
1867,10/5/21 22:30,29.39,43.78,15.81,1,east
1868,10/5/21 22:45,29.3,43.89,15.76,1,east
1869,10/5/21 23:00,29.28,43.63,15.65,1,east
1870,10/5/21 23:15,29.23,43.54,15.58,1,east
1871,10/5/21 23:30,29.15,43.25,15.4,1,east
1872,10/5/21 23:45,29.09,42.75,15.17,1,east
1873,10/6/21 0:00,29.03,42.34,14.96,1,east
1874,10/6/21 0:15,28.91,41.88,14.69,1,east
1875,10/6/21 0:30,28.98,41.63,14.65,1,east
1876,10/6/21 0:45,29.02,41.27,14.55,1,east
1877,10/6/21 1:00,29,40.86,14.38,1,east
1878,10/6/21 1:15,28.98,40.63,14.27,1,east
1879,10/6/21 1:30,28.97,40.66,14.28,1,east
1880,10/6/21 1:45,29.03,40.39,14.23,1,east
1881,10/6/21 2:00,29.08,40.27,14.23,1,east
1882,10/6/21 2:15,29.04,40.25,14.19,1,east
1883,10/6/21 2:30,29.04,40.43,14.25,1,east
1884,10/6/21 2:45,29.04,40.41,14.24,1,east
1885,10/6/21 3:00,29.05,40.55,14.31,1,east
1886,10/6/21 3:15,29.08,40.6,14.36,1,east
1887,10/6/21 3:30,29.11,40.51,14.34,1,east
1888,10/6/21 3:45,29.11,40.62,14.38,1,east
1889,10/6/21 4:00,29.14,40.68,14.44,1,east
1890,10/6/21 4:15,29.08,40.47,14.31,1,east
1891,10/6/21 4:30,28.94,40.47,14.18,1,east
1892,10/6/21 4:45,28.99,40.7,14.31,1,east
1893,10/6/21 5:00,29.06,40.53,14.31,1,east
1894,10/6/21 5:15,29.11,40.14,14.2,1,east
1895,10/6/21 5:30,29.13,40.11,14.21,1,east
1896,10/6/21 5:45,29.06,39.9,14.07,1,east
1897,10/6/21 6:00,29.08,39.82,14.06,1,east
1898,10/6/21 6:15,29.08,39.67,14,1,east
1899,10/6/21 6:30,29.02,39.82,14,1,east
1900,10/6/21 6:45,29.08,39.44,13.91,1,east
1901,10/6/21 7:00,29.13,39.24,13.87,1,east
1902,10/6/21 7:15,29.09,39.28,13.86,1,east
1903,10/6/21 7:30,29.13,39.22,13.86,1,east
1904,10/6/21 7:45,29.14,39.15,13.84,1,east
1905,10/6/21 8:00,29.11,39.25,13.86,1,east
1906,10/6/21 8:15,29.27,38.86,13.84,1,east
1907,10/6/21 8:30,29.56,38.57,13.99,1,east
1908,10/6/21 8:45,28.65,40.83,14.06,1,east
1909,10/6/21 9:00,29.18,40.14,14.27,1,east
1910,10/6/21 9:15,26.23,43.13,12.73,1,east
1911,10/6/21 9:30,26.35,43.25,12.87,1,east
1912,10/6/21 9:45,26.22,47.81,14.3,1,east
1913,10/6/21 10:00,28.26,40.12,13.44,1,east
1914,10/6/21 10:15,26.92,41.78,12.86,1,east
1915,10/6/21 10:30,23.36,50.35,12.47,1,east
1916,10/6/21 10:45,22.48,52.34,12.25,1,east
1917,10/6/21 11:00,22.28,51.54,11.84,1,east
1918,10/6/21 11:15,24.44,47.45,12.56,1,east
1919,10/6/21 11:30,23.43,50.87,12.7,1,east
1920,10/6/21 11:45,21.07,57.2,12.3,1,east
1921,10/6/21 12:00,21.35,55.51,12.1,1,east
1922,10/6/21 12:15,21.94,56.56,12.93,1,east
1923,10/6/21 12:26,,,,1,east
1924,10/6/21 12:30,23.9,52.4,13.59,1,east
1925,10/6/21 12:45,22.9,55.57,13.56,1,east
1926,10/6/21 13:00,22.64,57.15,13.75,1,east
1927,10/6/21 13:15,23.21,55.88,13.93,1,east
1928,10/6/21 13:30,23.12,56.29,13.96,1,east
1929,10/6/21 13:45,23.56,55.83,14.25,1,east
1930,10/6/21 14:00,23.8,56.28,14.59,1,east
1931,10/6/21 14:15,24.15,56.29,14.92,1,east
1932,10/6/21 14:30,24.45,54.71,14.76,1,east
1933,10/6/21 14:45,23.26,58.69,14.74,1,east
1934,10/6/21 15:00,22.43,60.65,14.47,1,east
1935,10/6/21 15:15,23.36,59.19,14.96,1,east
1936,10/6/21 15:30,23.47,57.99,14.75,1,east
1937,10/6/21 15:45,24.27,56.52,15.1,1,east
1938,10/6/21 16:00,23.62,58.23,14.96,1,east
1939,10/6/21 16:15,23.13,59.39,14.8,1,east
1940,10/6/21 16:30,22.5,60.76,14.56,1,east
1941,10/6/21 16:45,22.92,59.75,14.7,1,east
1942,10/6/21 17:00,21.85,62.23,14.33,1,east
1943,10/6/21 17:15,21.52,64.43,14.55,1,east
1944,10/6/21 17:30,21.09,65.08,14.3,1,east
1945,10/6/21 17:45,20.79,60.53,12.9,1,east
1946,10/6/21 18:00,22.57,55.35,13.19,1,east
1947,10/6/21 18:15,23.94,51.89,13.46,1,east
1948,10/6/21 18:30,26.62,43.17,13.09,1,east
1949,10/6/21 18:45,27.69,39.92,12.85,1,east
1950,10/6/21 19:00,27.98,40.54,13.35,1,east
1951,10/6/21 19:15,27.84,42,13.77,1,east
1952,10/6/21 19:30,27.6,41.8,13.48,1,east
1953,10/6/21 19:45,27.39,41.52,13.19,1,east
1954,10/6/21 20:00,28.17,40.89,13.65,1,east
1955,10/6/21 20:15,28,40.89,13.5,1,east
1956,10/6/21 20:30,27.58,42.09,13.57,1,east
1957,10/6/21 20:45,28.08,41.99,13.98,1,east
1958,10/6/21 21:00,27.8,41.94,13.71,1,east
1959,10/6/21 21:15,27.3,42.24,13.37,1,east
1960,10/6/21 21:30,29.07,39.49,13.92,1,east
1961,10/6/21 21:45,29.11,39.75,14.05,1,east
1962,10/6/21 22:00,29.34,39.92,14.33,1,east
1963,10/6/21 22:15,29.53,39.91,14.5,1,east
1964,10/6/21 22:30,29.6,40.02,14.6,1,east
